time,I,R,mean_kI,model,alpha,R0_target
29.21980495123781,0.0003201385635284524,0.0016577633998268917,4.227727758702045,DSMA,2.5,1.2
29.257314328582144,0.00032236817673248516,0.0016698133682658764,4.227497793085839,DSMA,2.5,1.2
29.294823705926483,0.0003246120067540207,0.0016819472362689333,4.227266280130772,DSMA,2.5,1.2
29.332333083270818,0.00032687012551915924,0.0016941655384800896,4.227033208619594,DSMA,2.5,1.2
29.369842460615153,0.00032914260519993545,0.0017064688121221786,4.2267985653689815,DSMA,2.5,1.2
29.40735183795949,0.00033142951820921604,0.0017188575969968348,4.2265623352687935,DSMA,2.5,1.2
29.444861215303828,0.00033373093720358423,0.0017313324354844965,4.2263245012834965,DSMA,2.5,1.2
29.482370592648163,0.0003360469350763488,0.0017438938725444016,4.226085044541151,DSMA,2.5,1.2
29.5198799699925,0.00033837758495987064,0.0017565424557145933,4.2258439443181155,DSMA,2.5,1.2
29.557389347336834,0.0003407229602243444,0.0017692787351119166,4.225601178063338,DSMA,2.5,1.2
29.59489872468117,0.00034308313447202455,0.0017821032634320196,4.2253567214846965,DSMA,2.5,1.2
29.632408102025508,0.0003454581815291694,0.001795016595956854,4.225110548639064,DSMA,2.5,1.2
29.669917479369843,0.00034784817430735565,0.0018080192914122519,4.224862644842739,DSMA,2.5,1.2
29.70742685671418,0.0003502531839301825,0.001821111912710549,4.2246130171598315,DSMA,2.5,1.2
29.744936234058514,0.0003526732815324438,0.0018342950255035753,4.224361672584757,DSMA,2.5,1.2
29.78244561140285,0.00035510853844653695,0.0018475691980104558,4.224108615574377,DSMA,2.5,1.2
29.819954988747188,0.000357559026198687,0.001860935001017613,4.223853848125383,DSMA,2.5,1.2
29.857464366091524,0.00036002481651028367,0.001874393007878762,4.223597369782156,DSMA,2.5,1.2
29.89497374343586,0.00036250598129565297,0.0018879437945149172,4.223339177676749,DSMA,2.5,1.2
29.932483120780194,0.00036500259265717845,0.0019015879394143878,4.223079266608558,DSMA,2.5,1.2
29.96999249812453,0.00036751472288663076,0.0019153260236327793,4.222817629051513,DSMA,2.5,1.2
30.00750187546887,0.0003700424444633909,0.0019291586307929943,4.222554255189122,DSMA,2.5,1.2
30.045011252813204,0.0003725858300512358,0.0019430863470852272,4.222289132971319,DSMA,2.5,1.2
30.08252063015754,0.00037514495249633137,0.001957109761266973,4.2220222481605365,DSMA,2.5,1.2
30.120030007501875,0.00037771988482712725,0.001971229464663021,4.221753584338225,DSMA,2.5,1.2
30.15753938484621,0.0003803107002510256,0.0019854460511654556,4.221483122971908,DSMA,2.5,1.2
30.19504876219055,0.00038291747215348903,0.001999760117233661,4.221210843438999,DSMA,2.5,1.2
30.232558139534884,0.00038554027409438626,0.00201417226189431,4.220936723070214,DSMA,2.5,1.2
30.27006751687922,0.0003881791798086456,0.0020286830867413783,4.2206607371707445,DSMA,2.5,1.2
30.307576894223555,0.0003908342632030445,0.002043293195936135,4.220382859073041,DSMA,2.5,1.2
30.34508627156789,0.00039350559833380497,0.0020580031962025673,4.220103060318974,DSMA,2.5,1.2
30.38259564891223,0.00039619325790161194,0.0020728136976093875,4.219821325139705,DSMA,2.5,1.2
30.420105026256564,0.0003988973122784076,0.0020877253150758104,4.219537661768374,DSMA,2.5,1.2
30.4576144036009,0.00040161783174632194,0.0021027386663750964,4.219252078296765,DSMA,2.5,1.2
30.495123780945235,0.0004043548867025291,0.0021178543717388478,4.21896457997269,DSMA,2.5,1.2
30.532633158289574,0.00040710854765580633,0.002133073053857008,4.218675169266392,DSMA,2.5,1.2
30.57014253563391,0.00040987888522598173,0.0021483953378778585,4.218383845902814,DSMA,2.5,1.2
30.607651912978245,0.0004126659701420396,0.0021638218514080268,4.2180906069185164,DSMA,2.5,1.2
30.64516129032258,0.00041546987323968316,0.0021793532245124804,4.217795446700819,DSMA,2.5,1.2
30.682670667666915,0.00041829066545766985,0.0021949900897145283,4.217498357059552,DSMA,2.5,1.2
30.720180045011254,0.0004211284178380322,0.002210733081995822,4.217199327246181,DSMA,2.5,1.2
30.75768942235559,0.00042398320152408405,0.0022265828387963505,4.216898344010289,DSMA,2.5,1.2
30.795198799699925,0.00042685508775574957,0.0022425400000144493,4.216595391646594,DSMA,2.5,1.2
30.83270817704426,0.0004297441478703463,0.0022586052080067935,4.216290452039508,DSMA,2.5,1.2
30.870217554388596,0.00043265045329803206,0.0022747791075883998,4.2159835047056715,DSMA,2.5,1.2
30.907726931732935,0.00043557407556102596,0.0022910623460326274,4.215674526842508,DSMA,2.5,1.2
30.94523630907727,0.0004385150862711712,0.0023074555730711738,4.215363493357944,DSMA,2.5,1.2
30.982745686421605,0.00044147355712892845,0.0023239594408940812,4.215050376915927,DSMA,2.5,1.2
31.02025506376594,0.00044444955991749645,0.0023405746041497326,4.214735147997121,DSMA,2.5,1.2
31.057764441110276,0.0004474431664062417,0.0023573017198984247,4.21441777558703,DSMA,2.5,1.2
31.095273818454615,0.0004504544459029455,0.0023741414487878057,4.214098247910531,DSMA,2.5,1.2
31.13278319579895,0.0004534834651607066,0.0023910944569090066,4.213776575813204,DSMA,2.5,1.2
31.170292573143286,0.0004565302908369623,0.002408161412949708,4.213452768388067,DSMA,2.5,1.2
31.20780195048762,0.00045959498959661236,0.002425342987821344,4.213126831536945,DSMA,2.5,1.2
31.245311327831956,0.0004626776281094619,0.002442639854659104,4.212798768026761,DSMA,2.5,1.2
31.282820705176295,0.0004657782730457813,0.0024600526888219334,4.212468577560414,DSMA,2.5,1.2
31.32033008252063,0.0004688969910785312,0.002477582167892529,4.212136256814537,DSMA,2.5,1.2
31.357839459864966,0.000472033848875582,0.0024952289716773475,4.211801799530404,DSMA,2.5,1.2
31.3953488372093,0.0004751889131016083,0.0025129937822065975,4.211465196531063,DSMA,2.5,1.2
31.432858214553637,0.00047836225041286836,0.002530877283734244,4.211126435812914,DSMA,2.5,1.2
31.470367591897976,0.00048155392745720307,0.002548880162738008,4.2107855025643515,DSMA,2.5,1.2
31.50787696924231,0.0004847640108697113,0.0025670031079193614,4.210442379249907,DSMA,2.5,1.2
31.545386346586646,0.00048799256727141,0.0025852468102035356,4.210097045644994,DSMA,2.5,1.2
31.58289572393098,0.00049123966326613,0.0026036119627395157,4.209749478895941,DSMA,2.5,1.2
31.62040510127532,0.00049450536543896,0.0026220992609000435,4.209399653563488,DSMA,2.5,1.2
31.657914478619656,0.0004977897403526999,0.00264070940228161,4.209047541680981,DSMA,2.5,1.2
31.69542385596399,0.0005010928545454078,0.002659443086704468,4.208693112806322,DSMA,2.5,1.2
31.732933233308326,0.0005044147745301851,0.002678301016212622,4.208336334046072,DSMA,2.5,1.2
31.770442610652662,0.0005077555663020291,0.0026972838948976256,4.20797717320947,DSMA,2.5,1.2
31.807951987997,0.0005111152916170872,0.0027163924314794583,4.207615627833951,DSMA,2.5,1.2
31.845461365341336,0.0005144940100665807,0.0027356273401655906,4.207251711384881,DSMA,2.5,1.2
31.88297074268567,0.000517891781111533,0.0027549893371339967,4.206885433924408,DSMA,2.5,1.2
31.920480120030007,0.0005213086640851153,0.002774479140394029,4.206516801947722,DSMA,2.5,1.2
31.957989497374342,0.0005247447181931995,0.002794097469786421,4.206145818423071,DSMA,2.5,1.2
31.99549887471868,0.0005282000025088052,0.0028138450469832876,4.2057724828914385,DSMA,2.5,1.2
32.03300825206301,0.0005316745759726639,0.0028337225954881183,4.205396791512415,DSMA,2.5,1.2
32.070517629407355,0.0005351684973887564,0.002853730840635797,4.205018737132255,DSMA,2.5,1.2
32.10802700675169,0.0005386818254201264,0.002873870509592571,4.204638309387224,DSMA,2.5,1.2
32.145536384096026,0.0005422146185901822,0.00289414233135608,4.204255494715728,DSMA,2.5,1.2
32.18304576144036,0.000545766935278272,0.002914547036755341,4.203870276451152,DSMA,2.5,1.2
32.2205551387847,0.0005493388337159053,0.002935085358450752,4.203482634887416,DSMA,2.5,1.2
32.25806451612903,0.0005529303719839776,0.0029557580309340923,4.203092547341265,DSMA,2.5,1.2
32.29557389347337,0.0005565416080138804,0.0029765657905285207,4.202699988191044,DSMA,2.5,1.2
32.3330832708177,0.0005601725995801748,0.0029975093753885768,4.202304928963154,DSMA,2.5,1.2
32.37059264816204,0.0005638234042983697,0.003018589525500181,4.201907338393945,DSMA,2.5,1.2
32.40810202550637,0.0005674940796268086,0.0030398069826806356,4.2015071824494274,DSMA,2.5,1.2
32.445611402850716,0.0005711846828583907,0.0030611624905780214,4.201104424422876,DSMA,2.5,1.2
32.48312078019505,0.0005748952692923603,0.003082656794344133,4.200699035733979,DSMA,2.5,1.2
32.52063015753939,0.0005786258883402045,0.00310429064608256,4.200291025848595,DSMA,2.5,1.2
32.55813953488372,0.0005823765880932853,0.0031260648019941282,4.19988041004042,DSMA,2.5,1.2
32.59564891222806,0.0005861474163639723,0.0031479800195254393,4.199467199474385,DSMA,2.5,1.2
32.63315828957239,0.0005899384206838661,0.003170037057368869,4.199051401285859,DSMA,2.5,1.2
32.67066766691673,0.0005937496483006889,0.0031922366754625685,4.1986330186760465,DSMA,2.5,1.2
32.70817704426106,0.0005975811461755107,0.0032145796349904634,4.1982120509840914,DSMA,2.5,1.2
32.7456864216054,0.0006014329609815264,0.0032370666983822546,4.197788493776218,DSMA,2.5,1.2
32.783195798949734,0.0006053051390982828,0.0032596986293134183,4.1973623389255525,DSMA,2.5,1.2
32.82070517629408,0.0006091977266122306,0.0032824761927052093,4.196933574687044,DSMA,2.5,1.2
32.85821455363841,0.0006131107693109678,0.003305400154724644,4.196502185786993,DSMA,2.5,1.2
32.89572393098275,0.0006170443126833234,0.003328471282784529,4.19606815348118,DSMA,2.5,1.2
32.93323330832708,0.0006209984019141601,0.0033516903455434377,4.195631455643166,DSMA,2.5,1.2
32.97074268567142,0.0006249730818833669,0.003375058112905722,4.19519206683344,DSMA,2.5,1.2
33.00825206301575,0.0006289683971616427,0.0033985753560215066,4.194749958372862,DSMA,2.5,1.2
33.04576144036009,0.0006329843920079422,0.003422242847286692,4.194305098415716,DSMA,2.5,1.2
33.083270817704424,0.0006370211103680322,0.0034460613603429537,4.193857452010561,DSMA,2.5,1.2
33.12078019504876,0.0006410785958691628,0.0034700316700777417,4.193406981181127,DSMA,2.5,1.2
33.1582895723931,0.000645156891681712,0.003494154552388825,4.1929536454909675,DSMA,2.5,1.2
33.19579894973744,0.0006492560359118117,0.003518430785285691,4.1924974282812375,DSMA,2.5,1.2
33.23330832708177,0.0006533760605880673,0.0035428611556458994,4.1920383482627654,DSMA,2.5,1.2
33.27081770442611,0.0006575169969737483,0.003567446452128422,4.191576422596706,DSMA,2.5,1.2
33.30832708177044,0.0006616788758850127,0.0035921874638221336,4.191111663812758,DSMA,2.5,1.2
33.34583645911478,0.0006658617276874687,0.0036170849802458086,4.190644079928032,DSMA,2.5,1.2
33.383345836459114,0.0006700655822948392,0.003642139791348124,4.1901736745311835,DSMA,2.5,1.2
33.42085521380345,0.0006742904691658565,0.003667352687507657,4.189700446888169,DSMA,2.5,1.2
33.458364591147784,0.0006785364172994844,0.003692724459532888,4.189224392050096,DSMA,2.5,1.2
33.49587396849212,0.0006828034552347011,0.0037182558986621956,4.1887455009311925,DSMA,2.5,1.2
33.53338334583646,0.00068709161104727,0.003743947796563867,4.188263760413533,DSMA,2.5,1.2
33.5708927231808,0.0006914009123456535,0.0037698009453360757,4.187779153439526,DSMA,2.5,1.2
33.60840210052513,0.0006957313862697634,0.00379581613750691,4.1872916590940354,DSMA,2.5,1.2
33.64591147786947,0.0007000830594859819,0.003821994166034356,4.186801252709893,DSMA,2.5,1.2
33.683420855213804,0.000704455958189602,0.0038483358243063,4.186307905921168,DSMA,2.5,1.2
33.72093023255814,0.0007088501080936126,0.0038748419061405293,4.185811586797108,DSMA,2.5,1.2
33.758439609902474,0.0007132655344341383,0.003901513205784734,4.185312259878792,DSMA,2.5,1.2
33.79594898724681,0.0007177022619624463,0.0039283505179165045,4.184809886289868,DSMA,2.5,1.2
33.833458364591145,0.0007221603149432827,0.003955354637643332,4.184304423813698,DSMA,2.5,1.2
33.87096774193548,0.0007266397161827878,0.00398252635971532,4.183795831015727,DSMA,2.5,1.2
33.90847711927982,0.0007311404794827121,0.0040098664840049585,4.183284108626689,DSMA,2.5,1.2
33.94598649662416,0.0007356626137359377,0.004037375818594741,4.182769281078311,DSMA,2.5,1.2
33.983495873968494,0.000740206127188065,0.004065055171242998,4.1822513679311815,DSMA,2.5,1.2
34.02100525131283,0.000744771027467922,0.004092905349056625,4.181730383542786,DSMA,2.5,1.2
34.058514628657164,0.0007493573215841178,0.0041209271584910865,4.181206337197155,DSMA,2.5,1.2
34.0960240060015,0.0007539650159230473,0.004149121405350414,4.180679233220351,DSMA,2.5,1.2
34.133533383345835,0.0007585941162468876,0.0041774888947872105,4.18014907109821,DSMA,2.5,1.2
34.17104276069017,0.0007632446276898278,0.004206030431302645,4.1796158455920445,DSMA,2.5,1.2
34.208552138034506,0.0007679165547555111,0.004234746818746459,4.179079546860113,DSMA,2.5,1.2
34.24606151537885,0.0007726099013167006,0.004263638860316965,4.178540160550348,DSMA,2.5,1.2
34.28357089272318,0.0007773246706095265,0.0042927073585610305,4.177997667929673,DSMA,2.5,1.2
34.32108027006752,0.000782060865233229,0.004321953115374107,4.177452045972767,DSMA,2.5,1.2
34.358589647411854,0.0007868184871466311,0.004351376932000209,4.176903267480239,DSMA,2.5,1.2
34.39609902475619,0.00079159753766602,0.004380979609031923,4.176351301170808,DSMA,2.5,1.2
34.433608402100525,0.0007963980174627086,0.004410761946410401,4.175796111787664,DSMA,2.5,1.2
34.47111777944486,0.0008012199265601469,0.004440724743425363,4.175237660192978,DSMA,2.5,1.2
34.508627156789196,0.000806063264330921,0.004470868798715104,4.174675903467486,DSMA,2.5,1.2
34.54613653413353,0.0008109280294954285,0.004501194910266481,4.17411079500205,DSMA,2.5,1.2
34.583645911477866,0.0008158142168752823,0.004531703874256815,4.173542297935785,DSMA,2.5,1.2
34.62115528882221,0.000820721808936325,0.004562396496855531,4.172970430347804,DSMA,2.5,1.2
34.658664666166544,0.000825650784801994,0.00459327358909047,4.1723952207890775,DSMA,2.5,1.2
34.69617404351088,0.0008306011228305342,0.004624335959964119,4.171816691832897,DSMA,2.5,1.2
34.733683420855215,0.0008355728006109358,0.004655584416453566,4.171234860230363,DSMA,2.5,1.2
34.77119279819955,0.0008405657949604912,0.004687019763510502,4.17064973705251,DSMA,2.5,1.2
34.808702175543885,0.0008455800819241266,0.004718642804061222,4.170061327825037,DSMA,2.5,1.2
34.84621155288822,0.0008506156367718461,0.004750454339006626,4.169469632673706,DSMA,2.5,1.2
34.883720930232556,0.000855672433997404,0.004782455167222218,4.168874646450747,DSMA,2.5,1.2
34.92123030757689,0.000860750447313415,0.004814646085558109,4.168276358880857,DSMA,2.5,1.2
34.95873968492123,0.0008658496496541344,0.00484702788883901,4.167674754672853,DSMA,2.5,1.2
34.99624906226557,0.000870970013169564,0.004879601369864245,4.1670698136621755,DSMA,2.5,1.2
35.033758439609905,0.0008761115092240351,0.004912367319407725,4.166461510932714,DSMA,2.5,1.2
35.07126781695424,0.0008812741083965049,0.004945326526217982,4.165849816929529,DSMA,2.5,1.2
35.108777194298575,0.0008864577804751413,0.004978479777018147,4.16523469759011,DSMA,2.5,1.2
35.14628657164291,0.0008916624944586464,0.0050118278565059555,4.164616114453848,DSMA,2.5,1.2
35.183795948987246,0.0008968882185531523,0.005045371547353746,4.1639940247753096,DSMA,2.5,1.2
35.22130532633158,0.0009021349201674411,0.005079111630208466,4.163368381649659,DSMA,2.5,1.2
35.25881470367592,0.0009074025658330088,0.005113048883462408,4.162739134287946,DSMA,2.5,1.2
35.29632408102025,0.0009126911137912874,0.005147184083985333,4.1621062577574905,DSMA,2.5,1.2
35.333833458364595,0.0009180005083518922,0.005181518022476126,4.161469783837981,DSMA,2.5,1.2
35.37134283570893,0.0009233306916573208,0.005216051490120021,4.160829745294472,DSMA,2.5,1.2
35.408852213053265,0.000928681604972087,0.005250785274400677,4.160186168247165,DSMA,2.5,1.2
35.4463615903976,0.0009340531886866364,0.005285720159100147,4.159539072325841,DSMA,2.5,1.2
35.483870967741936,0.0009394453823131201,0.005320856924298889,4.158888470847243,DSMA,2.5,1.2
35.52138034508627,0.0009448581244870594,0.005356196346375762,4.158234370965201,DSMA,2.5,1.2
35.55888972243061,0.0009502913529616831,0.00539173919800803,4.157576773849488,DSMA,2.5,1.2
35.59639909977494,0.0009557450046124823,0.005427486248171356,4.156915674821855,DSMA,2.5,1.2
35.63390847711928,0.0009612190154309891,0.005463438262139811,4.156251063521192,DSMA,2.5,1.2
35.67141785446361,0.0009667133205270009,0.005499596001485863,4.155582924052204,DSMA,2.5,1.2
35.708927231807955,0.0009722278541261283,0.005535960224080394,4.154911235128211,DSMA,2.5,1.2
35.74643660915229,0.0009777625495692695,0.005572531684092666,4.15423597021854,DSMA,2.5,1.2
35.783945986496626,0.0009833173393107904,0.005609311131990364,4.153557097690008,DSMA,2.5,1.2
35.82145536384096,0.0009888921549184434,0.005646299314539569,4.152874580938974,DSMA,2.5,1.2
35.8589647411853,0.000994486927071915,0.005683496974804768,4.1521883785326015,DSMA,2.5,1.2
35.89647411852963,0.0010001015855622738,0.005720904852148845,4.151498444335986,DSMA,2.5,1.2
35.93398349587397,0.0010057360592910783,0.005758523682233092,4.150804727641323,DSMA,2.5,1.2
35.9714928732183,0.0010113902755549322,0.005796354196339762,4.150107175491307,DSMA,2.5,1.2
36.00900225056264,0.0010170641469509877,0.005834397128019395,4.149405782791391,DSMA,2.5,1.2
36.04651162790697,0.0010227575729166195,0.005872653224773785,4.148700591613023,DSMA,2.5,1.2
36.084021005251316,0.0010284704515770302,0.005911123230350062,4.147991638977163,DSMA,2.5,1.2
36.12153038259565,0.001034202680149132,0.005949807882834679,4.147278954582349,DSMA,2.5,1.2
36.159039759939986,0.001039954154940844,0.0059887079146534496,4.146562561000555,DSMA,2.5,1.2
36.19654913728432,0.001045724771352891,0.006027824052571523,4.145842473860151,DSMA,2.5,1.2
36.23405851462866,0.0010515144238744728,0.006067157017693386,4.1451187020455285,DSMA,2.5,1.2
36.27156789197299,0.0010573230060905844,0.006106707525462871,4.144391247855102,DSMA,2.5,1.2
36.30907726931733,0.0010631504106760285,0.006146476285663149,4.143660107200854,DSMA,2.5,1.2
36.34658664666166,0.0010689965293992935,0.0061864640024167335,4.142925269765981,DSMA,2.5,1.2
36.384096024006,0.0010748612531201176,0.006226671374185478,4.142186719187925,DSMA,2.5,1.2
36.42160540135034,0.0010807444717926976,0.006267099093770586,4.141444433212918,DSMA,2.5,1.2
36.459114778694676,0.001086646074464276,0.006307747848312578,4.140698383865749,DSMA,2.5,1.2
36.49662415603901,0.001092565949274876,0.0063486183192913385,4.139948537608706,DSMA,2.5,1.2
36.53413353338335,0.0010985039834595471,0.006389711182526087,4.139194855496852,DSMA,2.5,1.2
36.57164291072768,0.001104460063348806,0.006431027108175385,4.138437293323579,DSMA,2.5,1.2
36.60915228807202,0.0011104340743670832,0.006472566760737131,4.137675801781525,DSMA,2.5,1.2
36.64666166541635,0.0011164259010354935,0.006514330799048569,4.136910326599065,DSMA,2.5,1.2
36.68417104276069,0.0011224354233501177,0.006556319875936737,4.136140820278796,DSMA,2.5,1.2
36.721680420105024,0.001128462498770865,0.0065985346549276465,4.135367307374405,DSMA,2.5,1.2
36.75918979744936,0.001134506976232178,0.006640975807301172,4.1345898362787645,DSMA,2.5,1.2
36.7966991747937,0.0011405687038411058,0.006683643996733434,4.133808447335246,DSMA,2.5,1.2
36.83420855213804,0.0011466475288684774,0.006726539879054055,4.13302317297779,DSMA,2.5,1.2
36.87171792948237,0.0011527432977515148,0.006769664102246207,4.132234037948329,DSMA,2.5,1.2
36.90922730682671,0.0011588558560974216,0.006813017306446575,4.131441059494718,DSMA,2.5,1.2
36.94673668417104,0.0011649850486832609,0.0068566001239453705,4.130644247585849,DSMA,2.5,1.2
36.98424606151538,0.001171130719457846,0.0069004131791863274,4.129843605111916,DSMA,2.5,1.2
37.021755438859714,0.0011772927115455108,0.006944457088766706,4.129039128076943,DSMA,2.5,1.2
37.05926481620405,0.0011834708672481134,0.006988732461437288,4.12823080578583,DSMA,2.5,1.2
37.096774193548384,0.0011896650280435869,0.007033239898102382,4.127418621048127,DSMA,2.5,1.2
37.13428357089272,0.0011958750345930514,0.007077979991819817,4.126602550346724,DSMA,2.5,1.2
37.17179294823706,0.0012021007267409099,0.0071229533278009596,4.12578256402108,DSMA,2.5,1.2
37.2093023255814,0.001208341943516775,0.007168160483410671,4.124958626448077,DSMA,2.5,1.2
37.24681170292573,0.0012145985231371906,0.007213602028167364,4.124130696211868,DSMA,2.5,1.2
37.28432108027007,0.0012208703030103327,0.007259278523742965,4.123298726268712,DSMA,2.5,1.2
37.3218304576144,0.0012271571197381044,0.007305190523962928,4.122462664110574,DSMA,2.5,1.2
37.35933983495874,0.0012334588088322015,0.007351338574633313,4.121622452714631,DSMA,2.5,1.2
37.396849212303074,0.0012397751894679095,0.007397723220793936,4.120778078462595,DSMA,2.5,1.2
37.43435858964741,0.0012461060584161151,0.007444345024741576,4.119929594416164,DSMA,2.5,1.2
37.471867966991745,0.001252451210392998,0.007491204543234013,4.119077050770014,DSMA,2.5,1.2
37.50937734433609,0.0012588104394935283,0.007538302322860536,4.118220489113243,DSMA,2.5,1.2
37.54688672168042,0.0012651835391897315,0.0075856389000419,4.1173599426825795,DSMA,2.5,1.2
37.58439609902476,0.0012715703023407346,0.007633214801030381,4.116495436574425,DSMA,2.5,1.2
37.62190547636909,0.0012779705211928023,0.007681030541909743,4.1156269879827105,DSMA,2.5,1.2
37.65941485371343,0.001284383987385767,0.007729086628595245,4.114754606413249,DSMA,2.5,1.2
37.696924231057764,0.0012908104919553617,0.0077773835568336405,4.113878293903687,DSMA,2.5,1.2
37.7344336084021,0.0012972498253404352,0.00782592181220318,4.112998045230263,DSMA,2.5,1.2
37.771942985746435,0.0013037017773838422,0.007874701870113604,4.112113848118987,DSMA,2.5,1.2
37.80945236309077,0.0013101661373391,0.007923724195806156,4.111225683447332,DSMA,2.5,1.2
37.846961740435106,0.0013166426938747249,0.007972989244353568,4.110333525437146,DSMA,2.5,1.2
37.88447111777945,0.0013231312350788782,0.008022497460660083,4.109437341849754,DSMA,2.5,1.2
37.92198049512378,0.0013296315484629655,0.008072249279461404,4.108537094179991,DSMA,2.5,1.2
37.95948987246812,0.001336143420966789,0.008122245125324763,4.1076327378375534,DSMA,2.5,1.2
37.996999249812454,0.0013426666389654753,0.008172485412648875,4.10672422231925,DSMA,2.5,1.2
38.03450862715679,0.0013492009882702521,0.008222970545663386,4.105811491400898,DSMA,2.5,1.2
38.072018004501125,0.0013557462435513298,0.008273700923062184,4.104894513601511,DSMA,2.5,1.2
38.10952738184546,0.001362302149224337,0.00832467696191258,4.103973340579764,DSMA,2.5,1.2
38.147036759189795,0.0013688684448734945,0.008375899076762283,4.103048030212593,DSMA,2.5,1.2
38.18454613653413,0.0013754448698444447,0.00842736766964589,4.102118631223134,DSMA,2.5,1.2
38.222055513878466,0.0013820311632485784,0.008479083130084894,4.101185183439173,DSMA,2.5,1.2
38.25956489122281,0.0013886270639685803,0.008531045835087684,4.100247718042272,DSMA,2.5,1.2
38.297074268567144,0.0013952323106681264,0.00858325614914951,4.099306257799587,DSMA,2.5,1.2
38.33458364591148,0.001401846641796373,0.008635714424252544,4.098360817309247,DSMA,2.5,1.2
38.372093023255815,0.0014084697955945545,0.008688420999865835,4.09741140323009,DSMA,2.5,1.2
38.40960240060015,0.0014151015101030676,0.008741376202945328,4.096458014505508,DSMA,2.5,1.2
38.447111777944485,0.0014217415231698085,0.008794580347933853,4.095500642584779,DSMA,2.5,1.2
38.48462115528882,0.0014283895724552763,0.008848033736761133,4.094539271640496,DSMA,2.5,1.2
38.522130532633156,0.0014350453954408982,0.008901736658843779,4.093573878777794,DSMA,2.5,1.2
38.55963990997749,0.001441708729435243,0.008955689391085297,4.09260443424517,DSMA,2.5,1.2
38.597149287321834,0.0014483793115820168,0.009009892197876089,4.0916309016326045,DSMA,2.5,1.2
38.63465866466617,0.0014550568788679764,0.009064345331093416,4.090653238067885,DSMA,2.5,1.2
38.672168042010505,0.0014617411681290826,0.009119049030101467,4.089671394411658,DSMA,2.5,1.2
38.70967741935484,0.0014684319160290175,0.009174003521745416,4.088685315521246,DSMA,2.5,1.2
38.747186796699175,0.001475128844602918,0.009229209029172642,4.08769497923577,DSMA,2.5,1.2
38.78469617404351,0.0014818316434015294,0.009284665795390903,4.08670044615492,DSMA,2.5,1.2
38.822205551387846,0.0014885399984704163,0.009340374056387558,4.085701778681712,DSMA,2.5,1.2
38.85971492873218,0.0014952535961967467,0.009396334033393669,4.084699029678236,DSMA,2.5,1.2
38.89722430607652,0.001501972123320731,0.009452545932884,4.083692242719636,DSMA,2.5,1.2
38.93473368342085,0.001508695266941508,0.009509009946577017,4.082681452363842,DSMA,2.5,1.2
38.972243060765194,0.001515422714528562,0.009565726251434899,4.081666684393822,DSMA,2.5,1.2
39.00975243810953,0.0015221541539313203,0.009622695009663496,4.080647956064969,DSMA,2.5,1.2
39.047261815453865,0.0015288892733864093,0.009679916368712398,4.0796252763510825,DSMA,2.5,1.2
39.0847711927982,0.001535627761529922,0.009737390461274876,4.078598646176764,DSMA,2.5,1.2
39.122280570142536,0.0015423693074047198,0.009795117405287915,4.07756805864653,DSMA,2.5,1.2
39.15978994748687,0.0015491136004708809,0.009853097303932195,4.076533499273745,DSMA,2.5,1.2
39.19729932483121,0.0015558603306163512,0.009911330245632103,4.075494946196568,DSMA,2.5,1.2
39.23480870217554,0.0015626091881650525,0.009969816304055724,4.074452370396809,DSMA,2.5,1.2
39.27231807951988,0.0015693598638885364,0.010028555538114853,4.0734057359064195,DSMA,2.5,1.2
39.30982745686421,0.0015761120490146493,0.01008754799196498,4.072355000016947,DSMA,2.5,1.2
39.347336834208555,0.0015828654352391704,0.010146793695005315,4.071300113474788,DSMA,2.5,1.2
39.38484621155289,0.0015896197125471797,0.010206292663117839,4.0702410261403275,DSMA,2.5,1.2
39.422355588897226,0.0015963745395352197,0.01026604492423798,4.069177762081274,DSMA,2.5,1.2
39.45986496624156,0.001603129553391933,0.010326050516387233,4.068110393852968,DSMA,2.5,1.2
39.497374343585896,0.0016098843921677312,0.010386309461911398,4.067038984756691,DSMA,2.5,1.2
39.53488372093023,0.001616638695052984,0.01044682176638282,4.0659635883043235,DSMA,2.5,1.2
39.57239309827457,0.0016233921023900144,0.01050758741860039,4.064884248485033,DSMA,2.5,1.2
39.6099024756189,0.0016301442556839723,0.010568606390589543,4.063801000032137,DSMA,2.5,1.2
39.64741185296324,0.0016368947976158257,0.010629878637602267,4.0627138686720174,DSMA,2.5,1.2
39.68492123030758,0.0016436433720527898,0.010691404098117101,4.061622871380345,DSMA,2.5,1.2
39.722430607651916,0.0016503896240612475,0.010753182693839099,4.0605280166251765,DSMA,2.5,1.2
39.75993998499625,0.0016571331999186718,0.010815214329699894,4.059429304603423,DSMA,2.5,1.2
39.797449362340586,0.001663873747126213,0.010877498893857659,4.058326727477573,DSMA,2.5,1.2
39.83495873968492,0.0016706109144189133,0.010940036257697105,4.0572202696068,DSMA,2.5,1.2
39.87246811702926,0.001677344351780791,0.011002826275829497,4.056109907762555,DSMA,2.5,1.2
39.90997749437359,0.001684073710456065,0.01106586878609264,4.054995611352765,DSMA,2.5,1.2
39.94748687171793,0.0016907986429604716,0.011129163609550892,4.05387734263548,DSMA,2.5,1.2
39.98499624906226,0.001697518803095592,0.011192710550495151,4.05275505692321,DSMA,2.5,1.2
40.0225056264066,0.0017042338454221866,0.011256509396803772,4.051628704062458,DSMA,2.5,1.2
